time,Link,Spike_d,FloatSpike,name,industry,close,change,RSI|1M,RSI|1W,RSI,RSI|240,RSI|120,RSI|60,RSI|15,RSI|5,RSI|1,price_52_week_high,High.All,change|60,change|15,change|1W,change|1M,change|1,market_cap_basic,Value.Traded,Value.Traded|60,Value.Traded|15,Value.Traded|5,Value.Traded|1,open|1,high|1,low|1,volume|1,EMA5|1,EMA20|1,EMA50|1,EMA100|1,EMA200|1,average_volume_10d_calc|1,open|5,high|5,low|5,volume|5,EMA5|5,EMA20|5,EMA50|5,EMA100|5,EMA200|5,average_volume_10d_calc|5,open,high,low,volume,EMA5,EMA20,EMA50,EMA100,EMA200,average_volume_10d_calc,open|15,high|15,low|15,volume|15,EMA5|15,EMA20|15,EMA50|15,EMA100|15,EMA200|15,average_volume_10d_calc|15,open|60,high|60,low|60,volume|60,EMA5|60,EMA20|60,EMA50|60,EMA100|60,EMA200|60,time|1,average_volume_10d_calc|60,price_free_cash_flow_ttm,return_on_equity,price_earnings_ttm,float_shares_outstanding,EMA5|1M,EMA20|1M,EMA50|1M,EMA100|1M,EMA200|1M,EMA5|1W,EMA20|1W,EMA50|1W,EMA100|1W,EMA200|1W|60,Candle.3BlackCrows|60,Candle.3WhiteSoldiers|60,Candle.AbandonedBaby.Bearish|60,Candle.AbandonedBaby.Bullish|60,Candle.Doji|60,Candle.Doji.Dragonfly|60,Candle.Doji.Gravestone|60,Candle.Engulfing.Bearish|60,Candle.Engulfing.Bullish|60,Candle.EveningStar|60,Candle.Hammer|60,Candle.HangingMan|60,Candle.Harami.Bearish|60,Candle.Harami.Bullish|60,Candle.InvertedHammer|60,Candle.Kicking.Bearish|60,Candle.Kicking.Bullish|60,Candle.LongShadow.Lower|60,Candle.LongShadow.Upper|60,Candle.Marubozu.Black|60,Candle.Marubozu.White|60,Candle.MorningStar|60,Candle.ShootingStar|60,Candle.SpinningTop.Black|60,Candle.SpinningTop.White|60,Candle.TriStar.Bearish|60,Candle.TriStar.Bullish|60,price_52_week_low,Candle.3BlackCrows,Candle.3WhiteSoldiers,Candle.AbandonedBaby.Bearish,Candle.AbandonedBaby.Bullish,Candle.Doji,Candle.Doji.Dragonfly,Candle.Doji.Gravestone,Candle.Engulfing.Bearish,Candle.Engulfing.Bullish,Candle.EveningStar,Candle.Hammer,Candle.HangingMan,Candle.Harami.Bearish,Candle.Harami.Bullish,Candle.InvertedHammer,Candle.Kicking.Bearish,Candle.Kicking.Bullish,Candle.LongShadow.Lower,Candle.LongShadow.Upper,Candle.Marubozu.Black,Candle.Marubozu.White,Candle.MorningStar,Candle.ShootingStar,Candle.SpinningTop.Black,Candle.SpinningTop.White,Candle.TriStar.Bearish,Candle.TriStar.Bullish,close|60,time|60,52WeekFall,PeakFall,C2L,Close_H_High,Close_H_Low,H2C
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3APERSISTENT,0.64,0.588,PERSISTENT,Information Technology Services,5425.5,1.954,62.933,50.673,59.921,62.457,61.573,57.706,50.101,47.003,48.08,6788.9,6788.9,-0.129,-0.129,2.882,1.954,0.185,82851.4232667,337.8697572,234826920.0,234826920.0,59240600.0,11398260.0,5408.0,5420.0,5408.0,2103,5418.112,5421.535,5422.964,5424.552,5426.214,2625.6,5422.0,5425.0,5408.0,10930,5422.547,5424.382,5425.401,5417.892,5392.524,11259.6,5332.0,5487.0,5332.0,622744,5321.872,5131.452,5275.534,5428.445,5268.821,976319.0,5427.5,5428.0,5408.0,43326,5422.233,5422.653,5404.609,5358.25,5254.095,21392.8,5427.5,5428.0,5408.0,43326,5421.932,5384.804,5270.986,5153.339,5151.38,1746179940,91481.4,,24.833,60.153,105932335.95,5477.772,4742.953,3431.114,2340.909,,5162.356,5375.607,5139.552,4444.311,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420.0,1746179100,Nan,20.083,60.3226,False,False,1.1208
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ACHOLAFIN,0.5,0.322,CHOLAFIN,Finance/Rental/Leasing,1487.8,-0.295,63.075,55.993,47.594,42.553,38.365,41.2,45.14,37.503,37.794,1682.0,1682.0,-0.422,-0.422,-3.609,-0.295,0.088,125464.1670441,202.84010568,210680223.6,210680223.6,100424923.2,10971164.4,1484.1,1486.5,1484.1,7386,1485.675,1487.827,1489.891,1490.684,1490.032,9461.2,1487.3,1487.5,1483.6,67608,1488.07,1490.547,1489.685,1489.578,1494.269,21270.7,1480.1,1505.1,1475.9,1363356,1506.024,1515.463,1469.939,1420.751,1373.475,2708993.4,1491.7,1491.7,1483.6,141834,1489.86,1489.331,1491.18,1501.572,1516.642,44311.5,1491.7,1491.7,1483.6,141834,1488.402,1494.695,1514.202,1518.591,1500.708,1746179940,236772.4,,19.706,29.409,422851203.971,1445.095,1294.115,1020.953,739.912,,1509.841,1432.112,1361.96,1245.796,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485.4,1746179100,Nan,11.546,40.7534,False,False,1.1494
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AONGC,1.11,0.319,ONGC,Oil Refining/Marketing,243.42,-0.421,52.387,47.631,51.91,48.449,41.635,41.701,48.892,47.96,37.513,345.0,345.0,-0.3,-0.3,-1.181,-0.421,0.021,307210.4165905,300.56503578,235992113.98,235992113.98,58100895.7,11284657.18,242.73,243.4,242.6,46481,243.004,243.24,243.252,243.11,242.882,58979.0,243.47,243.47,242.6,239315,243.187,243.075,242.84,243.23,244.413,214115.8,241.0,246.27,239.0,12347590,245.402,242.414,241.342,246.903,253.657,11106817.4,243.56,243.56,242.6,972041,242.973,242.779,243.791,245.116,245.246,443553.8,243.56,243.56,242.6,972041,243.019,244.565,245.334,243.495,241.29,1746179940,1831138.0,,,7.865,3874053063.8,246.428,243.626,207.124,184.192,160.749,241.115,245.226,252.658,238.217,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.78,1746179100,Nan,29.443,60.7978,False,False,1.1573
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ADALBHARAT,1.17,1.167,DALBHARAT,Miscellaneous Manufacturing,1949.5,0.35,53.17,58.977,62.155,59.236,52.071,48.109,49.855,54.56,54.545,2019.1,2548.4,0.021,0.021,-0.834,0.35,0.051,36531.1278772,167.50591375,82173000.0,82173000.0,29805750.0,4539600.0,1945.9,1950.0,1945.9,2328,1949.336,1948.894,1948.453,1948.191,1948.6,2855.4,1949.9,1950.0,1945.9,15285,1949.233,1948.281,1948.934,1950.899,1954.126,14230.7,1949.9,1972.6,1936.6,859225,1948.51,1887.619,1831.119,1816.148,1835.068,731555.2,1949.4,1950.0,1944.9,42140,1948.93,1949.415,1952.695,1953.793,1940.424,23416.3,1949.4,1950.0,1944.9,42140,1950.277,1953.857,1943.617,1911.188,1862.383,1746179940,91414.1,,4.045,53.523,73645896.73,1881.867,1884.292,1759.457,1470.077,986.038,1891.514,1819.233,1841.597,1862.301,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1601.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950.0,1746179100,Nan,23.501,35.8333,True,False,1.171
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ASUNPHARMA,1.06,0.233,SUNPHARMA,Pharmaceuticals: Major,1829.4,-0.158,63.76,58.203,61.423,61.761,57.79,52.089,47.587,44.437,38.412,1960.35,1960.35,-0.36,-0.36,2.35,-0.158,-0.126,439115.5936901,422.75549718,327087450.0,327087450.0,79601025.0,8225275.0,1829.0,1830.0,1825.0,4507,1827.233,1828.456,1828.601,1828.398,1827.993,10721.8,1828.4,1830.8,1825.0,43617,1827.53,1827.959,1827.676,1827.594,1825.043,42475.8,1832.3,1851.2,1813.8,2310897,1816.889,1765.207,1739.719,1742.165,1711.731,2187518.6,1831.8,1831.8,1825.0,179226,1827.545,1827.248,1826.319,1819.628,1800.366,83047.0,1831.8,1831.8,1825.0,179226,1827.518,1824.147,1804.886,1777.504,1749.945,1746179940,412958.2,,,38.389,990876247.92,1785.091,1609.927,1283.765,1010.715,707.728,1771.4,1746.357,1693.452,1533.758,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1825.0,1746179100,Nan,6.68,41.7112,False,False,1.1776
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AWIPRO,0.65,0.478,WIPRO,Information Technology Services,242.87,0.567,48.067,38.115,41.534,48.202,52.69,52.837,53.433,53.963,41.348,324.6,369.925,-0.173,-0.173,0.818,0.567,-0.206,252691.3081055,350.01758936199997,400082805.0,400082805.0,160097772.5,19972057.5,243.01,243.01,242.05,82359,242.824,242.81,242.57,242.332,242.228,123882.7,243.01,243.06,242.05,660197,242.689,242.3,242.193,242.105,241.883,358446.0,242.04,245.8,240.75,14411726,241.76,246.772,262.479,273.011,271.691,22054481.6,242.9,243.09,242.05,1649826,242.309,242.105,241.929,241.657,241.729,559943.3,242.9,243.09,242.05,1649826,242.352,241.915,241.644,243.695,251.676,1746179940,2253298.5,14.6,16.944,19.382,3012434132.859,258.645,255.208,231.91,197.794,150.73,245.325,267.786,267.071,254.237,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.5,1746179100,Nan,34.346,41.9802,False,False,1.192
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ATITAN,0.96,0.187,TITAN,Other Consumer Specialties,3341.0,-1.145,53.664,52.218,60.667,53.742,42.366,38.322,38.265,30.025,31.325,3867.0,3886.95,-0.425,-0.425,-0.719,-1.145,-0.075,299729.9271661,223.3348247,248015070.0,248015070.0,74555370.0,8931060.0,3332.5,3337.0,3330.0,2682,3333.279,3337.605,3342.849,3347.03,3350.136,4820.1,3334.7,3337.7,3330.0,22389,3337.258,3346.523,3351.262,3358.723,3365.933,15368.0,3362.1,3381.5,3324.0,668467,3359.487,3279.613,3236.358,3267.644,3319.329,693654.9,3344.6,3344.6,3330.0,74479,3342.943,3351.771,3362.775,3365.867,3348.915,29472.7,3344.6,3344.6,3330.0,74479,3345.362,3363.498,3353.702,3308.389,3251.362,1746179940,114187.5,,,91.606,356626299.558,3294.52,3271.22,2811.032,2157.627,1432.662,3286.249,3270.116,3327.905,3231.223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3330.0,1746179100,Nan,14.046,29.5652,False,False,1.1977
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ABOSCHLTD,0.73,0.173,BOSCHLTD,Auto Parts: OEM,29580.0,0.424,55.239,49.47,68.08,71.017,62.853,58.206,45.744,39.839,29.082,39088.8,39088.8,-0.456,-0.456,5.662,0.424,0.0,86889.4469881,43.988418,56367300.0,56367300.0,14489400.0,765700.0,29510.0,29510.0,29450.0,26,29497.308,29550.427,29558.832,29552.759,29555.08,96.5,29565.0,29565.0,29450.0,492,29532.96,29543.225,29549.115,29515.907,29335.031,420.9,29595.0,29940.0,29340.0,14871,29060.303,28126.731,28194.948,29390.379,30223.232,20358.1,29570.0,29600.0,29450.0,1914,29519.573,29535.435,29425.619,29136.375,28693.074,566.8,29570.0,29600.0,29450.0,1914,29514.342,29297.181,28773.677,28284.363,27951.382,1746179940,3166.3,,,43.068,8615404.99,29647.149,28668.105,24029.251,20273.172,15537.115,28193.225,29145.75,29977.0,27822.205,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25921.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29450.0,1746179100,Nan,24.326,40.0,False,False,1.2024
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ABHARATFORG,0.56,0.317,BHARATFORG,Metal Fabrication,1107.0,0.254,47.126,43.471,51.836,51.74,48.103,43.85,41.726,37.307,25.234,1804.5,1804.5,-0.55,-0.55,1.7,0.254,-0.19,52800.1086965,82.0970019,42503580.0,42503580.0,15360030.0,3650377.5,1104.0,1104.0,1102.2,3311,1104.143,1105.695,1106.749,1107.376,1107.709,2642.7,1105.4,1105.4,1102.2,13932,1105.24,1107.017,1107.668,1109.518,1111.935,10679.8,1104.0,1120.6,1100.0,741617,1109.189,1095.017,1110.683,1170.86,1243.344,1324906.3,1108.8,1108.8,1102.2,38552,1106.141,1107.707,1110.967,1111.531,1105.245,21918.3,1108.8,1108.8,1102.2,38552,1106.669,1111.451,1106.048,1096.057,1094.371,1746179940,138261.7,,,57.669,234126876.546,1152.143,1211.153,1029.403,824.776,588.245,1084.279,1150.079,1240.585,1197.202,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102.5,1746179100,Nan,38.653,33.9806,False,False,1.2136
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AINDUSINDBK,0.62,1.377,INDUSINDBK,Major Banks,853.0,1.741,37.039,43.457,64.052,67.525,63.399,58.724,49.876,37.97,33.563,1550.0,2038.0,-0.316,-0.316,3.727,1.741,0.0,65319.825872,774.0208153,323400924.0,323400924.0,66765951.0,12243798.0,850.2,850.6,850.15,14396,850.564,851.663,853.294,854.034,853.578,18699.0,850.75,851.15,850.0,78502,851.861,853.906,852.941,849.022,842.924,122457.4,835.0,863.5,833.1,9074101,835.727,788.953,818.022,904.617,1043.68,14529963.9,853.2,853.4,850.0,380248,853.525,852.235,845.751,838.084,821.542,276304.0,853.2,853.4,850.0,380248,851.422,842.072,825.438,798.43,787.996,1746179940,1340580.9,,,9.165,658798445.506,878.459,1117.787,1162.444,1107.58,867.296,798.108,883.871,1066.431,1167.779,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.5,1746179100,Nan,58.145,65.4605,False,False,1.216
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AMANAPPURAM,0.59,0.687,MANAPPURAM,Finance/Rental/Leasing,231.06,0.091,62.95,62.945,57.116,53.168,51.333,49.619,45.209,44.053,42.319,247.6,247.6,-0.087,-0.087,1.82,0.091,-0.052,19523.017071,86.916823536,47615043.5,47615043.5,13505802.8,2593930.6,231.0,231.25,230.9,11234,230.987,231.02,231.09,231.18,231.282,13273.4,231.18,231.25,230.9,58492,230.989,231.146,231.289,231.345,231.236,52664.9,230.85,233.94,230.1,3761656,230.796,228.59,219.333,207.989,197.237,6339868.9,231.13,231.25,230.75,206215,231.07,231.28,231.293,231.013,230.544,105935.7,231.13,231.25,230.75,206215,231.166,231.113,230.542,229.573,225.809,1746179940,619616.1,,,9.933,547233770.46,219.355,190.611,164.843,137.691,,228.005,210.919,195.718,180.157,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.9,1746179100,Nan,6.68,25.0,False,False,1.2311
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AALKEM,0.65,0.14,ALKEM,Pharmaceuticals: Major,5076.0,-0.782,54.979,48.837,56.271,53.423,49.093,46.548,41.965,41.126,33.722,6439.9,6439.9,-0.335,-0.335,0.844,-0.782,-0.197,61119.2356127,27.6606468,25967535.0,25967535.0,8512620.0,1167705.0,5061.5,5076.5,5055.0,231,5061.579,5066.788,5071.336,5073.789,5076.6,327.0,5067.0,5076.5,5055.0,1684,5064.879,5072.222,5077.063,5081.106,5078.17,2046.8,5120.0,5139.5,5053.0,54493,5074.251,4998.774,4966.599,5077.238,5165.389,83975.3,5070.0,5076.5,5055.0,5137,5065.977,5075.771,5078.583,5073.51,5054.864,2927.3,5070.0,5076.5,5055.0,5137,5071.186,5075.121,5059.673,5017.405,4961.373,1746179940,10515.0,,,28.187,38905255.35,5088.869,4947.415,4204.566,3238.911,,4983.174,5048.116,5133.823,4841.865,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4407.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5055.0,1746179100,Nan,21.179,26.5896,False,False,1.2355
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AUNIONBANK,0.44,0.284,UNIONBANK,Major Banks,126.22,0.35,58.526,54.641,53.384,50.14,47.051,45.753,49.284,50.696,45.087,172.5,426.95,-0.087,-0.087,1.024,0.35,0.024,95954.4184126,69.194662296,47013765.54,47013765.54,14323070.86,1944574.24,126.1,126.21,126.08,15416,126.189,126.21,126.183,126.142,126.117,23024.4,126.29,126.29,126.08,113549,126.194,126.135,126.118,126.283,126.641,78590.7,125.78,127.8,125.1,5482068,126.786,125.116,121.607,120.065,120.832,12490784.1,126.3,126.3,126.08,372711,126.138,126.116,126.455,126.809,126.762,169586.3,126.3,126.3,126.08,372711,126.129,126.604,126.754,125.886,123.71,1746179940,1013512.2,,15.843,5.873,1926944538.69,123.619,118.233,99.273,98.275,115.436,124.083,120.093,120.633,113.298,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.14,1746179100,Nan,70.437,41.4815,False,False,1.2363
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AUNITDSPR,1.17,0.299,UNITDSPR,Beverages: Alcoholic,1555.6,-0.531,63.447,60.843,66.532,60.6,50.998,46.561,37.085,28.295,34.263,1700.0,1700.0,-0.315,-0.315,0.53,-0.531,-0.142,113844.9579255,144.8909174,63912057.0,63912057.0,17318466.0,1157046.0,1551.8,1553.0,1551.0,746,1552.79,1554.223,1556.989,1559.194,1560.833,2838.7,1552.9,1555.2,1551.0,11166,1553.713,1558.629,1560.876,1560.867,1558.488,12029.1,1563.9,1575.1,1551.0,931415,1554.363,1504.729,1456.539,1447.131,1413.88,794688.3,1556.7,1556.7,1551.0,41207,1556.915,1560.773,1559.549,1556.212,1545.8,41223.5,1556.7,1556.7,1551.0,41207,1557.576,1556.91,1548.298,1522.499,1479.745,1746179940,144592.4,,,78.785,311810282.243,1493.996,1333.961,1092.972,883.754,637.14,1508.359,1455.609,1398.623,1272.149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551.0,1746179100,Nan,8.494,19.0871,False,False,1.238
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ASYNGENE,0.27,0.559,SYNGENE,Miscellaneous Commercial Services,627.95,-0.962,43.508,34.173,34.517,33.857,36.278,41.467,48.453,51.12,34.438,960.6,960.6,-0.223,-0.223,-0.341,-0.962,0.0,25484.6137514,66.309824535,76427007.6,76427007.6,29254666.05,7559038.95,627.1,627.15,627.1,12053,627.251,627.707,627.654,627.147,626.958,8767.0,627.8,627.95,627.0,46647,627.749,627.181,627.14,628.051,629.721,24207.3,634.0,636.0,622.3,1055973,638.909,679.131,705.654,741.112,765.313,3901015.5,628.55,628.55,627.0,121864,627.266,627.26,628.512,634.171,652.11,39995.9,628.55,628.55,627.0,121864,627.292,630.171,648.333,670.04,687.589,1746179940,199194.8,,11.046,50.871,188857456.844,685.384,732.794,662.482,512.873,,667.205,728.33,760.817,743.07,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.15,1746179100,Nan,34.629,41.2409,False,False,1.2657
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AANGELONE,0.26,1.181,ANGELONE,Investment Banks/Brokers,2318.8,0.281,50.506,46.417,49.177,45.857,43.258,44.138,54.074,58.681,55.527,3503.15,3896.0,0.056,0.056,-0.412,0.281,0.142,20891.3308686,115.29375044000001,83046516.4,83046516.4,21810102.4,4493457.0,2321.6,2322.2,2311.0,1935,2321.739,2320.714,2317.687,2315.587,2314.98,1835.8,2323.0,2324.9,2311.0,9392,2320.674,2315.772,2315.248,2318.543,2329.914,8132.3,2312.3,2348.6,2295.1,497213,2345.61,2342.173,2333.793,2413.998,2494.558,1887937.5,2320.9,2326.0,2311.0,35762,2316.639,2314.976,2322.993,2342.002,2361.553,16987.6,2320.9,2326.0,2311.0,35762,2318.431,2331.083,2358.434,2354.715,2324.298,1746179940,71807.2,,27.069,18.164,42102557.202,2370.62,2403.73,1783.056,,,2309.127,2389.423,2485.817,2353.443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322.2,1746179100,Nan,40.483,44.2991,False,False,1.2688
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ALT,0.82,0.142,LT,Engineering & Construction,3329.8,-0.335,53.998,47.522,53.325,54.911,52.517,47.893,39.084,33.214,39.85,3963.5,3963.5,-0.3,-0.3,1.763,-0.335,0.06,459389.8165988,554.60283052,345547300.0,345547300.0,100105775.0,25196850.0,3323.0,3325.6,3321.5,7578,3324.323,3326.805,3331.983,3336.962,3341.006,6204.1,3324.0,3328.0,3321.5,30107,3327.847,3336.78,3341.808,3343.254,3339.64,25271.6,3325.0,3374.9,3321.5,1665574,3320.036,3292.229,3316.613,3384.545,3432.743,2042225.6,3334.5,3335.0,3321.5,103924,3334.522,3341.944,3341.822,3332.727,3314.396,64725.6,3334.5,3335.0,3321.5,103924,3337.024,3336.515,3315.032,3297.378,3296.475,1746179940,289040.8,,,32.874,1174060211.36,3398.245,3325.181,2745.422,2157.311,1532.995,3283.941,3364.777,3414.802,3217.845,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2965.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3325.0,1746179100,Nan,15.988,15.5431,False,False,1.3363
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ATCS,0.86,0.207,TCS,Information Technology Services,3444.7,-0.261,44.442,38.184,50.037,55.633,52.998,47.723,45.231,47.355,41.806,4592.25,4592.25,-0.293,-0.293,-0.096,-0.261,0.0,1240877.3106119,728.76899928,487951902.0,487951902.0,128471184.0,21755664.0,3439.0,3444.0,3438.0,6328,3439.644,3441.529,3441.139,3440.263,3441.739,8706.7,3443.1,3444.0,3438.0,37368,3441.219,3440.254,3443.08,3449.709,3452.82,39304.4,3472.0,3491.5,3420.0,2115624,3439.758,3419.756,3553.299,3739.574,3876.895,2471146.3,3448.0,3448.0,3436.0,141929,3439.997,3443.85,3451.92,3446.94,3423.694,78948.2,3448.0,3448.0,3436.0,141929,3442.624,3449.71,3426.444,3408.626,3450.66,1746179940,418392.2,,52.42,25.669,1020735550.8,3611.364,3769.191,3466.875,2899.248,1987.862,3416.941,3684.721,3863.946,3808.154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438.0,1746179100,Nan,24.989,34.5455,False,False,1.3404
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ATATASTEEL,0.96,0.422,TATASTEEL,Steel,141.18,0.785,51.331,48.209,48.929,51.249,52.216,49.695,45.679,39.79,44.931,184.6,184.6,-0.205,-0.205,1.678,0.785,-0.113,174456.1209473,492.044601984,345913464.13,345913464.13,88531859.41,10176127.66,141.15,141.19,141.01,72166,141.036,141.098,141.223,141.322,141.364,134121.5,141.09,141.19,140.85,627841,141.116,141.318,141.356,141.323,141.258,524067.4,140.0,143.1,139.45,34852288,140.717,141.241,142.119,142.786,144.737,36268081.6,141.3,141.3,140.85,2453113,141.259,141.335,141.285,141.097,140.627,1099227.1,141.3,141.3,140.85,2453113,141.244,141.159,140.588,140.666,141.775,1746179940,5063614.5,,,64.469,8260078529.0,142.981,142.224,123.599,99.709,75.121,140.502,142.47,144.822,140.054,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.01,1746179100,Nan,23.521,47.3973,False,False,1.3417
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AHINDPETRO,0.96,0.472,HINDPETRO,Oil Refining/Marketing,385.05,1.677,59.539,55.287,57.094,53.403,50.329,49.781,55.953,66.532,76.22,457.15,457.15,0.598,0.598,1.143,1.677,0.363,80580.6410423,172.68730101,258788061.0,258788061.0,166757526.0,18926622.0,385.8,387.0,385.55,48906,385.857,384.984,384.653,384.565,384.629,56035.6,384.4,387.0,384.2,430898,385.332,384.708,384.783,385.603,386.996,97787.1,379.95,390.3,379.95,4484802,385.621,378.026,364.324,363.533,359.614,4666733.1,384.7,387.0,384.15,668703,385.284,385.012,386.414,387.602,387.284,162951.1,384.7,387.0,384.15,668703,385.499,386.686,387.233,382.961,372.081,1746179940,882170.3,,,13.588,950612096.28,370.469,334.547,268.831,219.678,164.749,377.006,364.76,355.319,318.526,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.0,1746179100,Nan,15.772,49.2754,True,False,1.3451
